Level	Rule Name	Subject	Property	Value
WARN	missing_definition	externally connects with	textual definition	
WARN	missing_definition	is niece of	textual definition	
WARN	missing_definition	process starts	textual definition	
WARN	missing_definition	has maternal first cousin	textual definition	
WARN	missing_definition	has father in law	textual definition	
WARN	missing_definition	is object of	textual definition	
WARN	missing_definition	has paternal grandmother	textual definition	
WARN	missing_definition	represents	textual definition	
WARN	missing_definition	is affiliated with	textual definition	
WARN	missing_definition	interval is before	textual definition	
WARN	missing_definition	is maternal aunt of	textual definition	
WARN	missing_definition	prescribes	textual definition	
WARN	missing_definition	supervises	textual definition	
WARN	missing_definition	spatial part of	textual definition	
WARN	missing_definition	is grandchild of	textual definition	
WARN	missing_definition	has father	textual definition	
WARN	missing_definition	quality of aggregate	textual definition	
WARN	missing_definition	is half sister of	textual definition	
WARN	missing_definition	has accessory	textual definition	
WARN	missing_definition	is third cousin of	textual definition	
WARN	missing_definition	has subordinate role	textual definition	
WARN	missing_definition	is brother-in-law of	textual definition	
WARN	missing_definition	has parent	textual definition	
WARN	missing_definition	has capability	textual definition	
WARN	missing_definition	is aunt of	textual definition	
WARN	missing_definition	aggregate has disposition	textual definition	
WARN	missing_definition	is husband of	textual definition	
WARN	missing_definition	has maternal aunt	textual definition	
WARN	missing_definition	inhibits	textual definition	
WARN	missing_definition	has maternal grandmother	textual definition	
WARN	missing_definition	is measurement unit of	textual definition	
WARN	missing_definition	process started by	textual definition	
WARN	missing_definition	is measured by ordinal	textual definition	
WARN	missing_definition	is measured by interval	textual definition	
WARN	missing_definition	is measured by ratio	textual definition	
WARN	missing_definition	is a measurement of	textual definition	
WARN	missing_definition	is nephew of	textual definition	
WARN	missing_definition	is descendent of	textual definition	
WARN	missing_definition	has nephew	textual definition	
WARN	missing_definition	inhibited by	textual definition	
WARN	missing_definition	interval contained by	textual definition	
WARN	missing_definition	has paternal grandfather	textual definition	
WARN	missing_definition	has maternal grandfather	textual definition	
WARN	missing_definition	requires	textual definition	
WARN	missing_definition	is half-sibling of	textual definition	
WARN	missing_definition	uses language	textual definition	
WARN	missing_definition	has affiliate	textual definition	
WARN	missing_definition	receives	textual definition	
WARN	missing_definition	is step-sister of	textual definition	
WARN	missing_definition	describes condition	textual definition	
WARN	missing_definition	has grandson	textual definition	
WARN	missing_definition	describes	textual definition	
WARN	missing_definition	is a ratio measurement of	textual definition	
WARN	missing_definition	has interest in	textual definition	
WARN	missing_definition	is father of	textual definition	
WARN	missing_definition	has output	textual definition	
WARN	missing_definition	has daughter	textual definition	
WARN	missing_definition	is uncle of	textual definition	
WARN	missing_definition	has nontangential part	textual definition	
WARN	missing_definition	instant is before	textual definition	
WARN	missing_definition	is made of	textual definition	
WARN	missing_definition	has organizational context	textual definition	
WARN	missing_definition	sends	textual definition	
WARN	missing_definition	is paternal aunt of	textual definition	
WARN	missing_definition	is parent of	textual definition	
WARN	missing_definition	is step-sibling of	textual definition	
WARN	missing_definition	is reference system of	textual definition	
WARN	missing_definition	is permitted by	textual definition	
WARN	missing_definition	Filter Function	textual definition	
WARN	missing_obsolete_label	planned process	label	planned process
WARN	missing_obsolete_label	planned process	label	planned process@en
WARN	missing_obsolete_label	obsolete device	label	device
WARN	missing_obsolete_label	Gammacell 40	label	Gammacell 40
WARN	missing_obsolete_label	Faxitron CP160	label	Faxitron CP160
WARN	missing_obsolete_label	X-Rad320	label	X-Rad320
WARN	missing_obsolete_label	BBS	label	BBS@en
WARN	missing_obsolete_label	Car	label	Car@en
WARN	missing_obsolete_label	Dom	label	Dom@en
WARN	missing_obsolete_label	Email	label	Email@en
WARN	missing_obsolete_label	ISDN	label	ISDN@en
WARN	missing_obsolete_label	Internet	label	Internet@en
WARN	missing_obsolete_label	Intl	label	Intl@en
WARN	missing_obsolete_label	Label	label	Label@en
WARN	missing_obsolete_label	Modem	label	Modem@en
WARN	missing_obsolete_label	Msg	label	Msg@en
WARN	missing_obsolete_label	PCS	label	PCS@en
WARN	missing_obsolete_label	Parcel	label	Parcel@en
WARN	missing_obsolete_label	Postal	label	Postal@en
WARN	missing_obsolete_label	Pref	label	Pref@en
WARN	missing_obsolete_label	Tel	label	Tel@en
WARN	missing_obsolete_label	X400	label	X400@en
WARN	missing_obsolete_label	agent	label	agent@en
WARN	missing_obsolete_label	class	label	class@en
WARN	missing_obsolete_label	extended address	label	extended address@en
WARN	missing_obsolete_label	label	label	label@en
WARN	missing_obsolete_label	latitude	label	latitude@en
WARN	missing_obsolete_label	longitude	label	longitude@en
WARN	missing_obsolete_label	mailer	label	mailer@en
WARN	missing_obsolete_label	post office box	label	post office box@en
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_subset_declaration	blank node	rdfs:subPropertyOf	
WARN	missing_synonymtype_declaration	OMO:0003003	rdfs:subPropertyOf	
WARN	missing_synonymtype_declaration	OMO:0003004	rdfs:subPropertyOf	
WARN	missing_synonymtype_declaration	obo:ncbitaxon/subsets/taxslim.obo#blast_name	rdfs:subPropertyOf	
WARN	missing_synonymtype_declaration	obo:ncbitaxon/subsets/taxslim.obo#genbank_common_name	rdfs:subPropertyOf	
WARN	missing_synonymtype_declaration	obo:ncbitaxon/subsets/taxslim.obo#synonym	rdfs:subPropertyOf	
WARN	missing_synonymtype_declaration	obo:po#Japanese	rdfs:subPropertyOf	
WARN	missing_synonymtype_declaration	obo:po#Spanish	rdfs:subPropertyOf	
WARN	multiple_equivalent_classes	obsolescence reason specification	owl:equivalentClass	blank node
WARN	multiple_equivalent_classes	study design execution	owl:equivalentClass	blank node
WARN	multiple_equivalent_classes	specimen collection process	owl:equivalentClass	blank node
WARN	multiple_equivalent_classes	processed specimen	owl:equivalentClass	blank node
WARN	multiple_equivalent_classes	specimen from organism	owl:equivalentClass	blank node
WARN	multiple_equivalent_classes	kilogram	owl:equivalentClass	blank node
WARN	multiple_equivalent_classes	centimeter	owl:equivalentClass	blank node
WARN	multiple_equivalent_classes	millimeter	owl:equivalentClass	blank node
WARN	multiple_equivalent_classes	micrometer	owl:equivalentClass	blank node
WARN	multiple_equivalent_classes	nanometer	owl:equivalentClass	blank node
